Order City,Apparel,Book Shop,Discs Shop,Fan Shop,Fitness,Footwear,Golf,Health and Beauty ,Outdoors,Pet Shop,Technology
Baotou,4.0,0.0,4.0,16.0,1.0,3.0,6.0,4.0,3.0,0.0,1.0
Baqubah,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bar-le-Duc,9.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
Barakaldo,9.0,0.0,0.0,15.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0
Baraki,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Baranagar,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Barasat,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbacena,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Barcelona,99.0,0.0,3.0,124.0,6.0,38.0,67.0,0.0,18.0,0.0,12.0
Barddhaman,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0
Bareilly,2.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
Bari,18.0,3.0,3.0,25.0,0.0,6.0,18.0,0.0,5.0,0.0,3.0
Barika,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barletta,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Barneveld,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Barnsley,6.0,0.0,0.0,19.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0
Barquisimeto,5.0,0.0,0.0,5.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0
Barra Mansa,6.0,0.0,0.0,6.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0
Barra do Piraí,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Barranca,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barranquilla,23.0,0.0,0.0,54.0,1.0,3.0,21.0,0.0,9.0,0.0,0.0
Barreiras,5.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Barreirinhas,10.0,0.0,0.0,11.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
Barretos,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barry,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Barueri,4.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
Baruta,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Basel,25.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,3.0,0.0,3.0
Basildon,9.0,0.0,0.0,16.0,0.0,4.0,9.0,0.0,2.0,0.0,2.0
Basingstoke,4.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0
Basra,48.0,0.0,0.0,75.0,4.0,24.0,24.0,0.0,13.0,0.0,0.0
Bastia,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
Bata,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bath,8.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Batman,8.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Batna,5.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
Battipaglia,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Bauchi,3.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
Bayamo,42.0,0.0,0.0,55.0,6.0,20.0,32.0,0.0,7.0,0.0,0.0
Bayeux,19.0,0.0,0.0,40.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0
Bayonne,22.0,0.0,0.0,22.0,1.0,3.0,4.0,0.0,4.0,0.0,3.0
Bayreuth,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0
Be'er Sheva,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Beaumont,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Beaune,7.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
Beauvais,11.0,0.0,0.0,16.0,0.0,7.0,5.0,0.0,3.0,0.0,4.0
Bebington,2.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,1.0,0.0,6.0
Bedford,7.0,0.0,1.0,11.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0
Behbahan,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Behshahr,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Beipiao,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Beira,11.0,0.0,0.0,16.0,0.0,7.0,8.0,0.0,2.0,0.0,0.0
Beirut,3.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
Bekasi,46.0,2.0,1.0,71.0,2.0,10.0,28.0,3.0,8.0,6.0,3.0
Belfort,16.0,1.0,0.0,17.0,0.0,5.0,9.0,0.0,2.0,0.0,1.0
Belgaum,13.0,0.0,2.0,8.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0
Belgrade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bellary,4.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0
Belleville,9.0,0.0,0.0,12.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0
Bellevue,3.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0
Bellingham,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bello,5.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0
Belo Horizonte,13.0,0.0,0.0,31.0,1.0,9.0,14.0,0.0,2.0,0.0,0.0
Bendigo,40.0,0.0,5.0,40.0,2.0,10.0,23.0,0.0,5.0,7.0,0.0
Bene Beraq,8.0,0.0,0.0,8.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0
Benevento,7.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0
Bengbu,4.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Benghazi,20.0,0.0,0.0,27.0,1.0,5.0,14.0,0.0,3.0,0.0,0.0
Bengkulu,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Benguela,11.0,0.0,0.0,11.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0
Beni Mellal,2.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Beni Suef,7.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
Benidorm,4.0,0.0,0.0,12.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Benin City,14.0,0.0,0.0,19.0,0.0,3.0,15.0,0.0,2.0,0.0,0.0
Benoni,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bento Gonçalves,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Benxi,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berck,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Berdyans'k,3.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
Berdychiv,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bergamo,10.0,0.0,0.0,9.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
Bergen,14.0,1.0,0.0,12.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0
Bergen op Zoom,5.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Bergerac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bergheim,5.0,0.0,0.0,8.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0
Bergisch Gladbach,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Berlín,245.0,14.0,6.0,349.0,8.0,91.0,190.0,0.0,59.0,0.0,33.0
Berne,13.0,0.0,0.0,15.0,1.0,1.0,9.0,0.0,2.0,0.0,2.0
Berrechid,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertoua,5.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0
Bethlehem,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Betim,20.0,0.0,0.0,24.0,2.0,3.0,17.0,0.0,4.0,0.0,0.0
Beverly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Beykoz,3.0,0.0,0.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Bezerros,27.0,0.0,0.0,37.0,1.0,14.0,16.0,0.0,7.0,0.0,0.0
Bezons,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
Bharatpur,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bhatinda,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Bhatpara,7.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0
Bhavnagar,19.0,0.0,3.0,12.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0
Bhilai,7.0,0.0,2.0,9.0,2.0,4.0,7.0,5.0,5.0,0.0,0.0
Bhilwara,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Bhiwandi,17.0,0.0,4.0,10.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
Bhopal,12.0,0.0,0.0,9.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0
Bhubaneswar,7.0,0.0,1.0,8.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0
Bialystok,4.0,0.0,0.0,12.0,0.0,4.0,5.0,0.0,3.0,0.0,0.0
Biarritz,3.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0
Bideford,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
Bielefeld,21.0,1.0,0.0,19.0,0.0,4.0,14.0,0.0,10.0,0.0,1.0
Bielsko-Biala,1.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
Bihar Sharif,5.0,0.0,7.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
Bijapur,3.0,3.0,4.0,9.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0
Bijie,4.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0
Bikaner,5.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Bilaspur,7.0,0.0,5.0,13.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0
Bilbao,36.0,0.0,0.0,45.0,0.0,9.0,20.0,0.0,7.0,0.0,0.0
Bilbeis,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Billings,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bingöl,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Binjai,7.0,0.0,0.0,5.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0
Binzhou,4.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Birigui,5.0,0.0,0.0,12.0,0.0,2.0,8.0,0.0,1.0,0.0,0.0
Birjand,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Birkenhead,12.0,0.0,0.0,14.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0
Birmingham,84.0,0.0,2.0,113.0,5.0,22.0,59.0,0.0,17.0,0.0,6.0
Birobidzhan,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bisceglie,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bishkek,29.0,0.0,0.0,33.0,0.0,4.0,20.0,0.0,3.0,0.0,0.0
Bistrita,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bisáu,8.0,0.0,0.0,10.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0
Bitola,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bitonto,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blackburn,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Blackpool,10.0,0.0,0.0,24.0,1.0,4.0,6.0,0.0,4.0,0.0,4.0
Blagoveshchensk,3.0,0.0,0.0,13.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0
Blanquefort,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Blenheim,5.0,0.0,0.0,12.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0
Bloemfontein,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Blois,7.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
Bloomington,9.0,0.0,0.0,16.0,0.0,1.0,7.0,0.0,5.0,0.0,0.0
Blumenau,21.0,0.0,0.0,38.0,1.0,6.0,18.0,0.0,4.0,0.0,0.0
Bo,11.0,0.0,0.0,14.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
Boa Esperança,5.0,0.0,0.0,10.0,0.0,4.0,10.0,0.0,1.0,0.0,0.0
Boa Vista,9.0,0.0,0.0,13.0,1.0,4.0,10.0,0.0,6.0,0.0,0.0
Bobigny,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Boca Raton,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bochum,56.0,2.0,9.0,43.0,2.0,15.0,26.0,0.0,9.0,0.0,1.0
Boghni,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Bognor Regis,12.0,0.0,0.0,18.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0
Bogor,33.0,0.0,0.0,36.0,2.0,5.0,19.0,0.0,9.0,3.0,3.0
Bogotá,124.0,0.0,0.0,194.0,2.0,34.0,106.0,0.0,32.0,0.0,0.0
Boise,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Bokaro,7.0,0.0,0.0,7.0,0.0,3.0,6.0,0.0,4.0,0.0,0.0
Boksburg,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bolingbrook,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Bologna,33.0,0.0,0.0,21.0,0.0,5.0,9.0,0.0,6.0,0.0,1.0
Bolton,17.0,1.0,0.0,26.0,0.0,2.0,11.0,0.0,3.0,0.0,3.0
Bolu,5.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
Bolzano,13.0,0.0,0.0,17.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0
Bolívar,5.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
Bom Jesus da Lapa,21.0,0.0,0.0,45.0,0.0,3.0,16.0,0.0,6.0,0.0,0.0
Bonao,2.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bondy,9.0,0.0,0.0,16.0,1.0,4.0,13.0,0.0,3.0,0.0,0.0
Bonn,27.0,0.0,0.0,39.0,4.0,17.0,30.0,0.0,8.0,0.0,6.0
Bonneuil-sur-Marne,5.0,0.0,0.0,7.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0
Borazjan,6.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bordeaux,65.0,1.0,0.0,72.0,4.0,20.0,36.0,0.0,7.0,0.0,3.0
Borken,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bornova,17.0,0.0,0.0,11.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
Borujerd,1.0,0.0,0.0,8.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0
Boscoreale,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Bossier City,3.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Botosani,5.0,0.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Botshabelo,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bottrop,13.0,0.0,0.0,20.0,1.0,0.0,6.0,0.0,1.0,0.0,2.0
Bouake,11.0,0.0,0.0,10.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0
Boulogne-Billancourt,25.0,4.0,0.0,33.0,0.0,5.0,17.0,0.0,4.0,0.0,1.0
Boulogne-sur-Mer,22.0,0.0,0.0,25.0,1.0,9.0,8.0,0.0,5.0,0.0,2.0
Bourg-en-Bresse,3.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Bourges,9.0,0.0,0.0,24.0,0.0,5.0,9.0,0.0,3.0,0.0,4.0
Bourgoin-Jallieu,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
Bournemouth,5.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0
Bowling Green,4.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Boynton Beach,5.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0
Bozeman,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Bra?ov,10.0,0.0,0.0,13.0,0.0,7.0,6.0,0.0,3.0,0.0,0.0
Bracknell,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Bradford,29.0,0.0,1.0,45.0,0.0,7.0,15.0,0.0,7.0,0.0,3.0
Braga,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bragança Paulista,4.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
Brahmapur,5.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0
Braila,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Brampton,14.0,0.0,0.0,10.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0
Brandenburgo,26.0,0.0,0.0,15.0,1.0,1.0,12.0,0.0,3.0,0.0,0.0
Brantford,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brasília,55.0,0.0,0.0,82.0,3.0,16.0,36.0,0.0,14.0,0.0,0.0
Bratsk,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Breda,16.0,0.0,1.0,30.0,0.0,8.0,12.0,0.0,4.0,0.0,1.0
Bremen,70.0,0.0,0.0,111.0,3.0,17.0,48.0,0.0,4.0,0.0,7.0
Bremerhaven,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
Brentwood,9.0,0.0,0.0,13.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0
Brescia,15.0,0.0,0.0,24.0,1.0,2.0,12.0,0.0,7.0,0.0,4.0
Bressuire,7.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0
Brest,35.0,0.0,0.0,55.0,0.0,7.0,24.0,0.0,2.0,0.0,1.0
Briansk,7.0,0.0,0.0,6.0,0.0,1.0,8.0,0.0,3.0,0.0,0.0
Bridgeton,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Bridgetown,22.0,0.0,0.0,46.0,1.0,14.0,28.0,0.0,6.0,0.0,0.0
Brighton,14.0,0.0,0.0,11.0,0.0,5.0,7.0,0.0,3.0,0.0,0.0
Brikama,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Brindisi,23.0,0.0,0.0,36.0,1.0,8.0,26.0,0.0,8.0,0.0,1.0
Brisbane,179.0,0.0,45.0,192.0,10.0,41.0,82.0,6.0,27.0,17.0,3.0
Bristol,22.0,0.0,1.0,41.0,1.0,5.0,19.0,0.0,8.0,0.0,3.0
Briton Ferry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Brive-la-Gaillarde,10.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Broken Arrow,5.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0
Broken Hill,16.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0
Bron,3.0,0.0,1.0,6.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0
Broomfield,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Brownsville,4.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
Bruges,5.0,0.0,0.0,6.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0
Brumado,21.0,0.0,0.0,33.0,0.0,5.0,22.0,0.0,4.0,0.0,0.0
Bruselas,3.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Bry-sur-Marne,5.0,0.0,0.0,9.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
Bryan,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Buca,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bucaramanga,15.0,0.0,0.0,22.0,1.0,7.0,11.0,0.0,4.0,0.0,0.0
Bucheon,7.0,0.0,0.0,12.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0
Budapest,42.0,0.0,0.0,51.0,0.0,17.0,25.0,0.0,8.0,0.0,0.0
Budënnovsk,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Buenos Aires,243.0,0.0,0.0,372.0,12.0,87.0,204.0,0.0,49.0,0.0,0.0
Buffalo,4.0,0.0,0.0,11.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0
Buffalo Grove,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Bugía,1.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Bujumbura,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bukavu,7.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
Bulawayo,23.0,0.0,0.0,31.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0
Bullhead City,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bunbury,15.0,0.0,4.0,27.0,0.0,5.0,14.0,0.0,0.0,1.0,0.0
Bundaberg,40.0,0.0,1.0,34.0,2.0,7.0,14.0,1.0,5.0,0.0,0.0
Bur Sudan,12.0,0.0,0.0,17.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0
Burbank,3.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Burgas,4.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Burgos,8.0,3.0,3.0,11.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0
Buriticupu,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
Burlington,13.0,0.0,0.0,23.0,0.0,6.0,11.0,0.0,3.0,0.0,0.0
Burnaby,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Burnie,1.0,2.0,1.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
Burnley,15.0,0.0,0.0,15.0,1.0,4.0,14.0,0.0,2.0,0.0,0.0
Bursa,32.0,0.0,0.0,44.0,0.0,11.0,29.0,0.0,8.0,0.0,0.0
Bury,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Busan,5.0,0.0,0.0,10.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0
Busto Arsizio,3.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Butare,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Buyukcekmece,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Buzau,5.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
Bytom,3.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Béchar,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Bélgorod,9.0,0.0,0.0,8.0,1.0,1.0,8.0,0.0,2.0,0.0,0.0
Cabimas,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Cabo Frio,9.0,0.0,0.0,11.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0
Cabo de Santo Agostinho,18.0,0.0,0.0,21.0,1.0,6.0,7.0,0.0,3.0,0.0,0.0
Cachan,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Cadereyta,4.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Caen,13.0,0.0,2.0,14.0,0.0,2.0,8.0,0.0,5.0,0.0,2.0
Cagliari,26.0,0.0,1.0,24.0,0.0,11.0,22.0,0.0,6.0,0.0,2.0
Cagnes-sur-Mer,12.0,0.0,0.0,13.0,2.0,2.0,5.0,0.0,4.0,0.0,1.0
Cagua,9.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Cainta,15.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Cairns,25.0,0.0,8.0,35.0,3.0,6.0,20.0,2.0,3.0,0.0,0.0
Cairo,173.0,0.0,0.0,224.0,5.0,56.0,108.0,0.0,34.0,0.0,0.0
Cajamarca,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
Cajazeiras,2.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0
Calabar,11.0,0.0,0.0,20.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0
Calabozo,3.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
Calais,18.0,0.0,0.0,24.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0
Calama,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Calamba,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
